data;plano contas id;cliente;uf;valor recebido
04/09/2018;11;Cliente 155;SP;R$ 1.148,08
04/09/2018;11;Cliente 155;SP;R$ 550,02
28/09/2018;11;Cliente 155;SP;R$ 613,28
28/09/2018;11;Cliente 155;SP;R$ 503,77
09/10/2018;11;Cliente 155;SP;R$ 700,79
15/10/2018;11;Cliente 155;SP;R$ 1.224,53
15/10/2018;11;Cliente 155;SP;R$ 1.311,60
15/10/2018;11;Cliente 155;SP;R$ 1.110,88
03/01/2017;11;Cliente 2;SP;R$ 2.597,01
03/01/2017;11;Cliente 3;SP;R$ 785,65
03/01/2017;11;Cliente 3;SP;R$ 1.084,78
04/01/2017;11;Cliente 5;SP;R$ 6.981,81
04/01/2017;11;Cliente 6;SP;R$ 2.488,70
04/01/2017;11;Cliente 7;SP;R$ 1.652,80
04/01/2017;11;Cliente 8;SP;R$ 422,18
04/01/2017;11;Cliente 10;SP;R$ 5.135,49
04/01/2017;11;Cliente 11;SP;R$ 1.832,51
04/01/2017;11;Cliente 13;SP;R$ 1.362,41
04/01/2017;11;Cliente 13;SP;R$ 1.054,36
04/01/2017;11;Cliente 13;SP;R$ 1.007,33
04/01/2017;11;Cliente 14;SP;R$ 363,91
05/01/2017;11;Cliente 15;SP;R$ 133,09
05/01/2017;11;Cliente 16;SP;R$ 89,82
05/01/2017;11;Cliente 17;SP;R$ 297,27
05/01/2017;11;Cliente 18;SP;R$ 73,31
05/01/2017;11;Cliente 19;SP;R$ 113,62
05/01/2017;11;Cliente 20;SP;R$ 60,73
05/01/2017;11;Cliente 21;SP;R$ 73,40
05/01/2017;11;Cliente 22;SP;R$ 129,79
05/01/2017;11;Cliente 23;SP;R$ 86,54
05/01/2017;11;Cliente 24;SP;R$ 100,70
05/01/2017;11;Cliente 25;SP;R$ 85,35
05/01/2017;11;Cliente 27;SP;R$ 311,86
05/01/2017;11;Cliente 28;SP;R$ 2.296,53
05/01/2017;11;Cliente 29;SP;R$ 431,57
05/01/2017;11;Cliente 30;SP;R$ 489,52
05/01/2017;11;Cliente 30;SP;R$ 585,61
05/01/2017;11;Cliente 30;SP;R$ 532,46
05/01/2017;11;Cliente 29;SP;R$ 676,51
05/01/2017;11;Cliente 29;SP;R$ 1.106,41
05/01/2017;11;Cliente 31;SP;R$ 617,60
06/01/2017;11;Cliente 34;SP;R$ 4.493,36
06/01/2017;11;Cliente 29;SP;R$ 360,30
06/01/2017;11;Cliente 36;SP;R$ 1.030,74
06/01/2017;11;Cliente 36;SP;R$ 765,48
06/01/2017;11;Cliente 29;SP;R$ 267,30
06/01/2017;11;Cliente 29;SP;R$ 360,50
06/01/2017;11;Cliente 36;SP;R$ 473,25
06/01/2017;11;Cliente 38;SP;R$ 1.035,79
09/01/2017;11;Cliente 41;SP;R$ 114,16
09/01/2017;11;Cliente 10;SP;R$ 5.645,97
09/01/2017;11;Cliente 42;SP;R$ 77,92
09/01/2017;11;Cliente 43;SP;R$ 1.352,47
09/01/2017;11;Cliente 44;SP;R$ 1.496,65
09/01/2017;11;Cliente 45;SP;R$ 475,83
09/01/2017;11;Cliente 46;SP;R$ 3.005,96
09/01/2017;11;Cliente 47;SP;R$ 10.935,91
09/01/2017;11;Cliente 48;SP;R$ 4.982,57
09/01/2017;11;Cliente 49;SP;R$ 6.351,58
10/01/2017;11;Cliente 53;SP;R$ 578,36
10/01/2017;11;Cliente 54;SP;R$ 323,44
10/01/2017;11;Cliente 55;SP;R$ 11,24
10/01/2017;11;Cliente 57;SP;R$ 1.778,94
10/01/2017;11;Cliente 58;SP;R$ 888,75
10/01/2017;11;Cliente 59;SP;R$ 891,02
10/01/2017;11;Cliente 58;SP;R$ 8.480,53
10/01/2017;11;Cliente 60;SP;R$ 1.815,10
10/01/2017;11;Cliente 38;SP;R$ 973,37
11/01/2017;11;Cliente 63;SP;R$ 524,66
11/01/2017;11;Cliente 64;SP;R$ 120,18
11/01/2017;11;Cliente 65;SP;R$ 137,85
11/01/2017;11;Cliente 66;SP;R$ 62,28
11/01/2017;11;Cliente 67;SP;R$ 52,78
11/01/2017;11;Cliente 68;SP;R$ 32,14
11/01/2017;11;Cliente 69;SP;R$ 70,16
11/01/2017;11;Cliente 70;SP;R$ 204,72
11/01/2017;11;Cliente 71;SP;R$ 2.987,21
11/01/2017;11;Cliente 72;SP;R$ 1.624,00
11/01/2017;11;Cliente 13;SP;R$ 349,55
11/01/2017;11;Cliente 73;SP;R$ 646,23
12/01/2017;11;Cliente 74;SP;R$ 1.188,98
12/01/2017;11;Cliente 75;SP;R$ 3.653,93
12/01/2017;11;Cliente 75;SP;R$ 2.125,08
12/01/2017;11;Cliente 75;SP;R$ 3.994,30
12/01/2017;11;Cliente 76;SP;R$ 3.093,73
13/01/2017;11;Cliente 79;SP;R$ 203,78
13/01/2017;11;Cliente 80;SP;R$ 196,83
13/01/2017;11;Cliente 81;SP;R$ 1.895,46
13/01/2017;11;Cliente 46;SP;R$ 613,97
13/01/2017;11;Cliente 83;SP;R$ 286,66
13/01/2017;11;Cliente 83;SP;R$ 285,61
13/01/2017;11;Cliente 83;SP;R$ 408,99
13/01/2017;11;Cliente 84;SP;R$ 1.960,53
13/01/2017;11;Cliente 84;SP;R$ 1.392,97
13/01/2017;11;Cliente 84;SP;R$ 2.104,64
13/01/2017;11;Cliente 85;SP;R$ 386,13
13/01/2017;11;Cliente 85;SP;R$ 676,90
13/01/2017;11;Cliente 85;SP;R$ 691,42
13/01/2017;11;Cliente 87;SP;R$ 229,00
16/01/2017;11;Cliente 91;SP;R$ 9.844,76
16/01/2017;11;Cliente 92;SP;R$ 1.164,34
16/01/2017;11;Cliente 93;SP;R$ 342,70
16/01/2017;11;Cliente 81;SP;R$ 5.475,59
16/01/2017;11;Cliente 11;SP;R$ 522,72
16/01/2017;11;Cliente 94;SP;R$ 89,80
16/01/2017;11;Cliente 95;SP;R$ 50,45
16/01/2017;11;Cliente 96;SP;R$ 84,25
16/01/2017;11;Cliente 97;SP;R$ 137,48
16/01/2017;11;Cliente 98;SP;R$ 50,19
16/01/2017;11;Cliente 69;SP;R$ 93,28
16/01/2017;11;Cliente 99;SP;R$ 118,59
16/01/2017;11;Cliente 22;SP;R$ 32,64
16/01/2017;11;Cliente 100;SP;R$ 51,23
16/01/2017;11;Cliente 101;SP;R$ 68,29
16/01/2017;11;Cliente 102;SP;R$ 35,33
16/01/2017;11;Cliente 103;SP;R$ 38,63
16/01/2017;11;Cliente 104;SP;R$ 55,97
16/01/2017;11;Cliente 105;SP;R$ 66,94
16/01/2017;11;Cliente 106;SP;R$ 56,48
16/01/2017;11;Cliente 107;SP;R$ 64,73
16/01/2017;11;Cliente 108;SP;R$ 53,65
16/01/2017;11;Cliente 109;SP;R$ 50,52
16/01/2017;11;Cliente 110;SP;R$ 41,32
16/01/2017;11;Cliente 111;SP;R$ 69,89
16/01/2017;11;Cliente 113;SP;R$ 4.316,28
16/01/2017;11;Cliente 60;SP;R$ 1.162,17
16/01/2017;11;Cliente 114;SP;R$ 1.221,66
16/01/2017;11;Cliente 10;SP;R$ 2.235,15
17/01/2017;11;Cliente 115;SP;R$ 223,93
17/01/2017;11;Cliente 93;SP;R$ 195,26
17/01/2017;11;Cliente 116;SP;R$ 165,07
17/01/2017;11;Cliente 29;SP;R$ 498,58
17/01/2017;11;Cliente 117;SP;R$ 659,24
17/01/2017;11;Cliente 29;SP;R$ 621,15
17/01/2017;11;Cliente 29;SP;R$ 691,80
17/01/2017;11;Cliente 118;SP;R$ 676,37
17/01/2017;11;Cliente 118;SP;R$ 731,79
17/01/2017;11;Cliente 118;SP;R$ 618,38
17/01/2017;11;Cliente 119;SP;R$ 172,48
18/01/2017;11;Cliente 120;SP;R$ 504,62
18/01/2017;11;Cliente 120;SP;R$ 934,57
18/01/2017;11;Cliente 121;SP;R$ 91.543,60
18/01/2017;11;Cliente 122;SP;R$ 3.877,52
18/01/2017;11;Cliente 10;SP;R$ 2.930,22
18/01/2017;11;Cliente 10;SP;R$ 3.551,80
18/01/2017;11;Cliente 30;SP;R$ 343,20
18/01/2017;11;Cliente 123;SP;R$ 615,30
18/01/2017;11;Cliente 44;SP;R$ 731,43
18/01/2017;11;Cliente 113;SP;R$ 2.020,67
18/01/2017;11;Cliente 124;SP;R$ 692,91
18/01/2017;11;Cliente 125;SP;R$ 1.411,31
18/01/2017;11;Cliente 125;SP;R$ 2.232,66
18/01/2017;11;Cliente 124;SP;R$ 426,06
18/01/2017;11;Cliente 124;SP;R$ 456,75
18/01/2017;11;Cliente 126;SP;R$ 4.174,95
19/01/2017;11;Cliente 133;SP;R$ 289,90
19/01/2017;11;Cliente 134;SP;R$ 213,21
19/01/2017;11;Cliente 134;SP;R$ 451,10
19/01/2017;11;Cliente 136;SP;R$ 7.706,58
19/01/2017;11;Cliente 13;SP;R$ 270,23
19/01/2017;11;Cliente 46;SP;R$ 1.180,99
19/01/2017;11;Cliente 137;SP;R$ 461,89
19/01/2017;11;Cliente 138;SP;R$ 5.956,21
19/01/2017;11;Cliente 138;SP;R$ 5.506,16
19/01/2017;11;Cliente 138;SP;R$ 4.807,99
19/01/2017;11;Cliente 139;SP;R$ 853,92
19/01/2017;11;Cliente 139;SP;R$ 634,75
19/01/2017;11;Cliente 139;SP;R$ 575,44
20/01/2017;11;Cliente 141;SP;R$ 178,79
20/01/2017;11;Cliente 142;SP;R$ 380,63
20/01/2017;11;Cliente 142;SP;R$ 498,21
20/01/2017;11;Cliente 142;SP;R$ 788,91
20/01/2017;11;Cliente 143;SP;R$ 619,53
23/01/2017;11;Cliente 146;SP;R$ 145,81
23/01/2017;11;Cliente 147;SP;R$ 840,98
23/01/2017;11;Cliente 148;SP;R$ 50.894,57
23/01/2017;11;Cliente 149;SP;R$ 477,34
23/01/2017;11;Cliente 150;SP;R$ 36.275,40
23/01/2017;11;Cliente 151;SP;R$ 163,65
23/01/2017;11;Cliente 43;SP;R$ 514,11
23/01/2017;11;Cliente 152;SP;R$ 2.812,24
23/01/2017;11;Cliente 125;SP;R$ 1.242,99
23/01/2017;11;Cliente 44;SP;R$ 1.419,05
23/01/2017;11;Cliente 153;SP;R$ 671,62
23/01/2017;11;Cliente 154;SP;R$ 6.204,93
23/01/2017;11;Cliente 156;SP;R$ 221,29
24/01/2017;11;Cliente 122;SP;R$ 50.333,14
24/01/2017;11;Cliente 10;SP;R$ 1.485,42
24/01/2017;11;Cliente 29;SP;R$ 768,40
24/01/2017;11;Cliente 157;SP;R$ 337,36
24/01/2017;11;Cliente 44;SP;R$ 1.395,47
24/01/2017;11;Cliente 44;SP;R$ 887,44
24/01/2017;11;Cliente 158;SP;R$ 1.464,92
24/01/2017;11;Cliente 159;SP;R$ 1.011,36
24/01/2017;11;Cliente 44;SP;R$ 1.276,68
24/01/2017;11;Cliente 160;SP;R$ 824,72
24/01/2017;11;Cliente 161;SP;R$ 19.560,82
26/01/2017;11;Cliente 165;SP;R$ 336,75
26/01/2017;11;Cliente 46;SP;R$ 3.618,24
26/01/2017;11;Cliente 48;SP;R$ 843,68
26/01/2017;11;Cliente 166;SP;R$ 812,61
26/01/2017;11;Cliente 118;SP;R$ 359,20
26/01/2017;11;Cliente 118;SP;R$ 383,76
26/01/2017;11;Cliente 118;SP;R$ 784,36
26/01/2017;11;Cliente 161;SP;R$ 10.033,84
27/01/2017;11;Cliente 167;SP;R$ 1.440,19
27/01/2017;11;Cliente 168;SP;R$ 412,83
27/01/2017;11;Cliente 169;SP;R$ 660,22
27/01/2017;11;Cliente 170;SP;R$ 635,13
27/01/2017;11;Cliente 171;SP;R$ 152,01
27/01/2017;11;Cliente 172;SP;R$ 386,33
27/01/2017;11;Cliente 173;SP;R$ 1.306,75
27/01/2017;11;Cliente 174;SP;R$ 194,51
27/01/2017;11;Cliente 175;SP;R$ 131,09
27/01/2017;11;Cliente 98;SP;R$ 58,89
27/01/2017;11;Cliente 176;SP;R$ 112,21
27/01/2017;11;Cliente 177;SP;R$ 129,17
27/01/2017;11;Cliente 178;SP;R$ 111,02
27/01/2017;11;Cliente 179;SP;R$ 105,36
27/01/2017;11;Cliente 180;SP;R$ 65,33
27/01/2017;11;Cliente 181;SP;R$ 34,75
27/01/2017;11;Cliente 182;SP;R$ 66,24
27/01/2017;11;Cliente 183;SP;R$ 29,46
27/01/2017;11;Cliente 184;SP;R$ 38,65
27/01/2017;11;Cliente 185;SP;R$ 32,21
27/01/2017;11;Cliente 186;SP;R$ 37,40
27/01/2017;11;Cliente 187;SP;R$ 63,46
27/01/2017;11;Cliente 188;SP;R$ 49,02
27/01/2017;11;Cliente 189;SP;R$ 32,38
27/01/2017;11;Cliente 190;SP;R$ 52,74
27/01/2017;11;Cliente 191;SP;R$ 54,30
27/01/2017;11;Cliente 192;SP;R$ 457,72
30/01/2017;11;Cliente 197;SP;R$ 1.508,49
30/01/2017;11;Cliente 197;SP;R$ 338,04
30/01/2017;11;Cliente 197;SP;R$ 777,24
30/01/2017;11;Cliente 44;SP;R$ 454,40
30/01/2017;11;Cliente 44;SP;R$ 656,18
30/01/2017;11;Cliente 44;SP;R$ 649,12
31/01/2017;11;Cliente 120;SP;R$ 4.771,67
31/01/2017;11;Cliente 120;SP;R$ 2.904,92
31/01/2017;11;Cliente 202;SP;R$ 3.647,62
31/01/2017;11;Cliente 202;SP;R$ 8.935,59
31/01/2017;11;Cliente 10;SP;R$ 2.979,60
31/01/2017;11;Cliente 158;SP;R$ 432,91
31/01/2017;11;Cliente 72;SP;R$ 708,79
31/01/2017;11;Cliente 204;SP;R$ 1.154,02
31/01/2017;11;Cliente 75;SP;R$ 1.557,29
31/01/2017;11;Cliente 75;SP;R$ 1.493,88
31/01/2017;11;Cliente 75;SP;R$ 1.903,19
31/01/2017;11;Cliente 138;SP;R$ 2.662,42
31/01/2017;11;Cliente 138;SP;R$ 5.559,97
31/01/2017;11;Cliente 138;SP;R$ 5.095,80
31/01/2017;11;Cliente 204;SP;R$ 1.374,35
31/01/2017;11;Cliente 205;SP;R$ 394,29
31/01/2017;11;Cliente 207;SP;R$ 44.587,30
01/02/2017;11;Cliente 210;SP;R$ 292,58
01/02/2017;11;Cliente 211;SP;R$ 263,26
01/02/2017;11;Cliente 212;SP;R$ 1.060,17
01/02/2017;11;Cliente 212;SP;R$ 1.232,07
01/02/2017;11;Cliente 212;SP;R$ 1.223,28
01/02/2017;11;Cliente 213;SP;R$ 2.708,68
01/02/2017;11;Cliente 213;SP;R$ 3.177,67
01/02/2017;11;Cliente 213;SP;R$ 2.980,75
01/02/2017;11;Cliente 214;SP;R$ 1.023,02
02/02/2017;11;Cliente 44;SP;R$ 311,15
02/02/2017;11;Cliente 44;SP;R$ 400,71
02/02/2017;11;Cliente 44;SP;R$ 275,29
02/02/2017;11;Cliente 216;SP;R$ 1.320,35
03/02/2017;11;Cliente 219;SP;R$ 10.805,92
03/02/2017;11;Cliente 220;SP;R$ 1.535,60
03/02/2017;11;Cliente 81;SP;R$ 837,61
03/02/2017;11;Cliente 221;SP;R$ 4.619,10
06/02/2017;11;Cliente 197;SP;R$ 450,12
06/02/2017;11;Cliente 225;SP;R$ 1.201,63
06/02/2017;11;Cliente 226;SP;R$ 68,10
06/02/2017;11;Cliente 227;SP;R$ 184,52
06/02/2017;11;Cliente 228;SP;R$ 126,65
06/02/2017;11;Cliente 229;SP;R$ 73,80
06/02/2017;11;Cliente 230;SP;R$ 105,69
06/02/2017;11;Cliente 231;SP;R$ 86,61
06/02/2017;11;Cliente 232;SP;R$ 68,26
06/02/2017;11;Cliente 233;SP;R$ 81,52
06/02/2017;11;Cliente 234;SP;R$ 66,59
06/02/2017;11;Cliente 235;SP;R$ 54,81
06/02/2017;11;Cliente 236;SP;R$ 52,01
06/02/2017;11;Cliente 237;SP;R$ 105,08
06/02/2017;11;Cliente 238;SP;R$ 79,13
06/02/2017;11;Cliente 239;SP;R$ 97,40
06/02/2017;11;Cliente 240;SP;R$ 124,05
06/02/2017;11;Cliente 241;SP;R$ 57,91
06/02/2017;11;Cliente 242;SP;R$ 58,81
06/02/2017;11;Cliente 243;SP;R$ 68,54
06/02/2017;11;Cliente 244;SP;R$ 47,04
06/02/2017;11;Cliente 245;SP;R$ 4.925,19
06/02/2017;11;Cliente 48;SP;R$ 2.139,00
06/02/2017;11;Cliente 247;SP;R$ 266,56
06/02/2017;11;Cliente 197;SP;R$ 7.448,27
06/02/2017;11;Cliente 10;SP;R$ 437,51
06/02/2017;11;Cliente 10;SP;R$ 5.115,82
07/02/2017;11;Cliente 10;SP;R$ 16.212,75
07/02/2017;11;Cliente 251;SP;R$ 954,58
07/02/2017;11;Cliente 251;SP;R$ 1.207,04
07/02/2017;11;Cliente 252;SP;R$ 4.061,28
07/02/2017;11;Cliente 253;SP;R$ 158,76
07/02/2017;11;Cliente 251;SP;R$ 1.224,60
08/02/2017;11;Cliente 141;SP;R$ 1.199,98
08/02/2017;11;Cliente 254;SP;R$ 1.353,99
08/02/2017;11;Cliente 255;SP;R$ 1.480,58
08/02/2017;11;Cliente 255;SP;R$ 316,22
08/02/2017;11;Cliente 256;SP;R$ 5.171,43
08/02/2017;11;Cliente 257;SP;R$ 132,15
08/02/2017;11;Cliente 118;SP;R$ 475,57
08/02/2017;11;Cliente 118;SP;R$ 755,94
08/02/2017;11;Cliente 118;SP;R$ 414,70
09/02/2017;11;Cliente 261;SP;R$ 127,65
09/02/2017;11;Cliente 202;SP;R$ 3.759,69
09/02/2017;11;Cliente 202;SP;R$ 4.718,28
09/02/2017;11;Cliente 10;SP;R$ 748,05
09/02/2017;11;Cliente 10;SP;R$ 489,13
09/02/2017;11;Cliente 262;SP;R$ 115,22
09/02/2017;11;Cliente 263;SP;R$ 58,11
09/02/2017;11;Cliente 264;SP;R$ 78,39
09/02/2017;11;Cliente 265;SP;R$ 68,79
09/02/2017;11;Cliente 266;SP;R$ 38,24
09/02/2017;11;Cliente 267;SP;R$ 42,98
09/02/2017;11;Cliente 268;SP;R$ 66,63
09/02/2017;11;Cliente 269;SP;R$ 43,37
09/02/2017;11;Cliente 43;SP;R$ 50,05
09/02/2017;11;Cliente 270;SP;R$ 39,62
09/02/2017;11;Cliente 271;SP;R$ 29,44
09/02/2017;11;Cliente 272;SP;R$ 47,44
09/02/2017;11;Cliente 273;SP;R$ 29,89
09/02/2017;11;Cliente 274;SP;R$ 51,05
09/02/2017;11;Cliente 275;SP;R$ 46,57
09/02/2017;11;Cliente 276;SP;R$ 57,75
09/02/2017;11;Cliente 277;SP;R$ 51,02
09/02/2017;11;Cliente 278;SP;R$ 57,70
09/02/2017;11;Cliente 279;SP;R$ 52,50
09/02/2017;11;Cliente 280;SP;R$ 38,09
09/02/2017;11;Cliente 281;SP;R$ 801,13
09/02/2017;11;Cliente 281;SP;R$ 902,14
09/02/2017;11;Cliente 281;SP;R$ 663,87
09/02/2017;11;Cliente 282;SP;R$ 696,71
09/02/2017;11;Cliente 282;SP;R$ 610,32
09/02/2017;11;Cliente 283;SP;R$ 546,48
09/02/2017;11;Cliente 117;SP;R$ 301,95
09/02/2017;11;Cliente 47;SP;R$ 3.297,81
09/02/2017;11;Cliente 284;SP;R$ 707,89
09/02/2017;11;Cliente 254;SP;R$ 3.367,66
09/02/2017;11;Cliente 285;SP;R$ 1.275,90
09/02/2017;11;Cliente 27;SP;R$ 663,08
10/02/2017;11;Cliente 289;SP;R$ 1.938,81
10/02/2017;11;Cliente 34;SP;R$ 3.648,95
10/02/2017;11;Cliente 34;SP;R$ 2.520,33
10/02/2017;11;Cliente 290;SP;R$ 176,49
10/02/2017;11;Cliente 125;SP;R$ 918,97
10/02/2017;11;Cliente 291;SP;R$ 3.440,46
10/02/2017;11;Cliente 291;SP;R$ 2.762,59
10/02/2017;11;Cliente 291;SP;R$ 2.637,09
10/02/2017;11;Cliente 2;SP;R$ 2.572,92
13/02/2017;11;Cliente 202;SP;R$ 1.372,74
13/02/2017;11;Cliente 298;SP;R$ 91,20
13/02/2017;11;Cliente 299;SP;R$ 117,83
13/02/2017;11;Cliente 300;SP;R$ 24,42
13/02/2017;11;Cliente 301;SP;R$ 40,86
13/02/2017;11;Cliente 302;SP;R$ 45,64
13/02/2017;11;Cliente 303;SP;R$ 69,40
13/02/2017;11;Cliente 304;SP;R$ 43,21
13/02/2017;11;Cliente 305;SP;R$ 63,38
13/02/2017;11;Cliente 306;SP;R$ 67,23
13/02/2017;11;Cliente 307;SP;R$ 58,43
13/02/2017;11;Cliente 308;SP;R$ 32,96
13/02/2017;11;Cliente 309;SP;R$ 29,25
13/02/2017;11;Cliente 177;SP;R$ 54,99
13/02/2017;11;Cliente 108;SP;R$ 29,87
13/02/2017;11;Cliente 310;SP;R$ 42,18
13/02/2017;11;Cliente 311;SP;R$ 35,87
13/02/2017;11;Cliente 168;SP;R$ 49,25
13/02/2017;11;Cliente 312;SP;R$ 39,82
13/02/2017;11;Cliente 313;SP;R$ 40,94
13/02/2017;11;Cliente 314;SP;R$ 36,10
13/02/2017;11;Cliente 315;SP;R$ 38,58
13/02/2017;11;Cliente 316;SP;R$ 1.000,32
13/02/2017;11;Cliente 316;SP;R$ 1.752,46
13/02/2017;11;Cliente 316;SP;R$ 1.642,86
13/02/2017;11;Cliente 317;SP;R$ 532,92
13/02/2017;11;Cliente 318;SP;R$ 1.784,13
13/02/2017;11;Cliente 57;SP;R$ 486,53
13/02/2017;11;Cliente 213;SP;R$ 5.366,67
13/02/2017;11;Cliente 213;SP;R$ 4.738,29
13/02/2017;11;Cliente 213;SP;R$ 4.833,28
13/02/2017;11;Cliente 320;SP;R$ 3.037,04
13/02/2017;11;Cliente 320;SP;R$ 1.755,83
13/02/2017;11;Cliente 59;SP;R$ 528,34
14/02/2017;11;Cliente 327;SP;R$ 2.154,16
14/02/2017;11;Cliente 328;SP;R$ 32.251,60
14/02/2017;11;Cliente 329;SP;R$ 6.836,37
14/02/2017;11;Cliente 152;SP;R$ 297,85
14/02/2017;11;Cliente 36;SP;R$ 203,35
14/02/2017;11;Cliente 46;SP;R$ 882,93
14/02/2017;11;Cliente 46;SP;R$ 52,84
14/02/2017;11;Cliente 254;SP;R$ 1.603,65
14/02/2017;11;Cliente 330;SP;R$ 1.855,93
14/02/2017;11;Cliente 254;SP;R$ 1.520,20
14/02/2017;11;Cliente 158;SP;R$ 1.881,07
14/02/2017;11;Cliente 147;SP;R$ 329,74
15/02/2017;11;Cliente 336;SP;R$ 270,49
15/02/2017;11;Cliente 337;SP;R$ 52,54
15/02/2017;11;Cliente 338;SP;R$ 99,74
15/02/2017;11;Cliente 339;SP;R$ 82,71
15/02/2017;11;Cliente 340;SP;R$ 37,67
15/02/2017;11;Cliente 341;SP;R$ 38,25
15/02/2017;11;Cliente 342;SP;R$ 52,87
15/02/2017;11;Cliente 60;SP;R$ 5.074,36
15/02/2017;11;Cliente 343;SP;R$ 1.477,34
15/02/2017;11;Cliente 282;SP;R$ 300,23
15/02/2017;11;Cliente 2;SP;R$ 1.431,31
15/02/2017;11;Cliente 344;SP;R$ 205,26
15/02/2017;11;Cliente 345;SP;R$ 1.622,24
15/02/2017;11;Cliente 345;SP;R$ 1.693,11
15/02/2017;11;Cliente 345;SP;R$ 3.300,49
16/02/2017;11;Cliente 347;SP;R$ 689,91
16/02/2017;11;Cliente 148;SP;R$ 24.077,07
16/02/2017;11;Cliente 10;SP;R$ 2.298,77
16/02/2017;11;Cliente 213;SP;R$ 5.118,27
16/02/2017;11;Cliente 213;SP;R$ 4.946,12
16/02/2017;11;Cliente 213;SP;R$ 4.837,98
16/02/2017;11;Cliente 255;SP;R$ 761,16
16/02/2017;11;Cliente 141;SP;R$ 743,77
16/02/2017;11;Cliente 141;SP;R$ 25,93
17/02/2017;11;Cliente 31;SP;R$ 1.517,97
17/02/2017;11;Cliente 349;SP;R$ 834,04
17/02/2017;11;Cliente 349;SP;R$ 516,94
17/02/2017;11;Cliente 349;SP;R$ 868,52
17/02/2017;11;Cliente 350;SP;R$ 946,33
17/02/2017;11;Cliente 143;SP;R$ 403,61
17/02/2017;11;Cliente 158;SP;R$ 861,91
17/02/2017;11;Cliente 351;SP;R$ 314,25
17/02/2017;11;Cliente 282;SP;R$ 382,63
17/02/2017;11;Cliente 352;SP;R$ 29.926,98
17/02/2017;11;Cliente 353;SP;R$ 950,85
20/02/2017;11;Cliente 355;SP;R$ 7.702,64
20/02/2017;11;Cliente 356;SP;R$ 1.083,57
20/02/2017;11;Cliente 356;SP;R$ 832,23
20/02/2017;11;Cliente 356;SP;R$ 526,43
20/02/2017;11;Cliente 357;SP;R$ 1.451,00
20/02/2017;11;Cliente 197;SP;R$ 8.169,09
20/02/2017;11;Cliente 197;SP;R$ 1.692,99
20/02/2017;11;Cliente 197;SP;R$ 1.301,97
21/02/2017;11;Cliente 358;SP;R$ 203,90
21/02/2017;11;Cliente 359;SP;R$ 3.650,33
21/02/2017;11;Cliente 256;SP;R$ 869,72
21/02/2017;11;Cliente 256;SP;R$ 381,62
21/02/2017;11;Cliente 212;SP;R$ 7.899,69
21/02/2017;11;Cliente 212;SP;R$ 3.138,04
21/02/2017;11;Cliente 212;SP;R$ 4.049,90
21/02/2017;11;Cliente 254;SP;R$ 4.007,13
21/02/2017;11;Cliente 158;SP;R$ 664,28
21/02/2017;11;Cliente 158;SP;R$ 514,83
21/02/2017;11;Cliente 158;SP;R$ 1.081,35
21/02/2017;11;Cliente 38;SP;R$ 1.224,33
22/02/2017;11;Cliente 367;SP;R$ 317,67
22/02/2017;11;Cliente 368;SP;R$ 529,80
22/02/2017;11;Cliente 369;SP;R$ 9.747,76
22/02/2017;11;Cliente 150;SP;R$ 43.577,25
22/02/2017;11;Cliente 370;SP;R$ 872,36
22/02/2017;11;Cliente 371;SP;R$ 625,10
22/02/2017;11;Cliente 372;SP;R$ 655,96
22/02/2017;11;Cliente 372;SP;R$ 316,72
22/02/2017;11;Cliente 349;SP;R$ 661,21
22/02/2017;11;Cliente 349;SP;R$ 275,64
22/02/2017;11;Cliente 373;SP;R$ 372,61
23/02/2017;11;Cliente 379;SP;R$ 308,76
23/02/2017;11;Cliente 380;SP;R$ 589,50
23/02/2017;11;Cliente 381;SP;R$ 84,39
23/02/2017;11;Cliente 382;SP;R$ 733,43
23/02/2017;11;Cliente 46;SP;R$ 592,67
23/02/2017;11;Cliente 251;SP;R$ 819,51
23/02/2017;11;Cliente 251;SP;R$ 503,74
23/02/2017;11;Cliente 251;SP;R$ 739,19
23/02/2017;11;Cliente 383;SP;R$ 2.049,38
23/02/2017;11;Cliente 383;SP;R$ 1.554,19
23/02/2017;11;Cliente 383;SP;R$ 1.577,39
23/02/2017;11;Cliente 197;SP;R$ -
23/02/2017;11;Cliente 197;SP;R$ -
24/02/2017;11;Cliente 386;SP;R$ 497,42
24/02/2017;11;Cliente 387;SP;R$ 375,38
24/02/2017;11;Cliente 10;SP;R$ 796,96
24/02/2017;11;Cliente 388;SP;R$ 60,52
24/02/2017;11;Cliente 389;SP;R$ 52,34
24/02/2017;11;Cliente 390;SP;R$ 599,22
24/02/2017;11;Cliente 3;SP;R$ 2.037,00
24/02/2017;11;Cliente 3;SP;R$ 1.223,52
24/02/2017;11;Cliente 3;SP;R$ 1.032,26
24/02/2017;11;Cliente 254;SP;R$ 2.819,87
01/03/2017;11;Cliente 369;SP;R$ 327,48
01/03/2017;11;Cliente 393;SP;R$ 1.513,79
01/03/2017;11;Cliente 256;SP;R$ 1.406,62
01/03/2017;11;Cliente 394;SP;R$ 1.698,47
01/03/2017;11;Cliente 119;SP;R$ 330,57
01/03/2017;11;Cliente 395;SP;R$ 561,48
01/03/2017;11;Cliente 320;SP;R$ 564,51
01/03/2017;11;Cliente 320;SP;R$ 753,50
01/03/2017;11;Cliente 396;SP;R$ 1.118,72
